CustomerKey,CustomerName,CustomerCountry,CustomerCity,CustomerPostalCode,CustomerStreet,PlantKey,FullAddress,Latitude,Longitude
725,Murphy-Bruen,Netherlands,Amsterdam,1004,3 Shopko Lane,4,"3 Shopko Lane, Amsterdam, 1004, Netherlands",52.3675734,4.9041389
726,Grady-Shanahan,Sweden,Västervik,593 93,2847 Forest Run Circle,8,"2847 Forest Run Circle, Västervik, 593 93, Sweden",57.7577156,16.6369759
727,Bogan and Sons,France,Nevers,58017 CEDEX,24429 Kinsman Point,6,"24429 Kinsman Point, Nevers, 58017 CEDEX, France",46.990896,3.162845
728,Cummings-Kertzmann,Croatia,Stari Grad,21460,14 Autumn Leaf Trail,6,"14 Autumn Leaf Trail, Stari Grad, 21460, Croatia",43.1839958,16.5992505
729,Daugherty-Harris,Italy,Napoli,80141,95963 Lunder Circle,6,"95963 Lunder Circle, Napoli, 80141, Italy",40.8517983,14.26812
730,Huel-Runolfsdottir,United Kingdom,Kirkton,KW10,076 Swallow Terrace,7,"076 Swallow Terrace, Kirkton, KW10, United Kingdom",57.961476,-4.031512
731,"Bruen, Fritsch and Feest",Sweden,Nol,449 43,6 Spaight Junction,8,"6 Spaight Junction, Nol, 449 43, Sweden",57.9104452,12.0732915
732,"Dibbert, Kerluke and Tillman",Czech Republic,Vítkov,749 01,745 Logan Way,5,"745 Logan Way, Vítkov, 749 01, Czech Republic",49.7758642,17.7524976
733,Wuckert-Jenkins,Czech Republic,Černovice,618 00,6011 Scott Road,5,"6011 Scott Road, Černovice, 618 00, Czech Republic",49.1846935,16.6369792
734,Prosacco and Sons,France,Cergy-Pontoise,95046 CEDEX 1,1 8th Plaza,6,"1 8th Plaza, Cergy-Pontoise, 95046 CEDEX 1, France",49.035617,2.060325
735,Hayes Inc,Czech Republic,Jakartovice,747 53,9055 Alpine Park,5,"9055 Alpine Park, Jakartovice, 747 53, Czech Republic",49.9114346,17.6628187
736,"Rosenbaum, Kihn and Emard",Slovenia,Mokronog,8230,857 Riverside Junction,6,"857 Riverside Junction, Mokronog, 8230, Slovenia",45.9426521,15.1455616
737,"Gutmann, Schulist and Ebert",Lithuania,Kuršėnai,81001,3689 Golf View Avenue,8,"3689 Golf View Avenue, Kuršėnai, 81001, Lithuania",55.997525,22.9367269
738,Cruickshank-Schaden,Sweden,Stockholm,106 65,760 Troy Trail,8,"760 Troy Trail, Stockholm, 106 65, Sweden",59.3293235,18.0685808
739,Streich Inc,Netherlands,Zwolle,8019,36 Scofield Road,4,"36 Scofield Road, Zwolle, 8019, Netherlands",52.5019685,6.0684306
740,Herman and Sons,France,Toulouse,31201 CEDEX 2,47 Jana Lane,6,"47 Jana Lane, Toulouse, 31201 CEDEX 2, France",43.604652,1.444209
741,Conn Inc,Czech Republic,Vidče,756 53,2471 Debra Crossing,5,"2471 Debra Crossing, Vidče, 756 53, Czech Republic",49.441512,18.0947363
743,Padberg-Breitenberg,Finland,Tuusniemi,71201,0 Nova Crossing,8,"0 Nova Crossing, Tuusniemi, 71201, Finland",62.8107587,28.4912383
744,Kunde-Heller,France,Saint-Brieuc,22025 CEDEX 1,75 Amoth Trail,6,"75 Amoth Trail, Saint-Brieuc, 22025 CEDEX 1, France",48.5124561,-2.7678727
745,"Bartell, Deckow and Abshire",Czech Republic,Žlutice,364 52,08 Sutteridge Drive,5,"08 Sutteridge Drive, Žlutice, 364 52, Czech Republic",50.0919285,13.1629837
746,Parisian-Donnelly,Croatia,Lepoglava,42250,67 Lakeland Lane,6,"67 Lakeland Lane, Lepoglava, 42250, Croatia",46.2075543,16.0435885
747,Reynolds LLC,France,Toulouse,31079 CEDEX 5,51693 Mandrake Hill,6,"51693 Mandrake Hill, Toulouse, 31079 CEDEX 5, France",43.604652,1.444209
748,Weimann-Brown,Czech Republic,Klenčí pod Čerchovem,345 34,10347 Sommers Park,5,"10347 Sommers Park, Klenčí pod Čerchovem, 345 34, Czech Republic",49.4349603,12.8128113
749,Waters and Sons,United Kingdom,Pentre,SY4,10 Alpine Pass,7,"10 Alpine Pass, Pentre, SY4, United Kingdom",52.753093,-2.9416779
751,Nader-Tremblay,Sweden,Falun,791 26,07 Crest Line Park,8,"07 Crest Line Park, Falun, 791 26, Sweden",60.60646,15.6355
752,"Ernser, Gerlach and Shields",Sweden,Umeå,906 42,213 Waywood Park,8,"213 Waywood Park, Umeå, 906 42, Sweden",63.8258471,20.2630354
753,Crona LLC,Sweden,Åhus,296 81,08 Westend Parkway,8,"08 Westend Parkway, Åhus, 296 81, Sweden",55.9250391,14.2979949
754,"Kutch, Abbott and Lubowitz",Czech Republic,Staré Město,788 32,624 Valley Edge Court,5,"624 Valley Edge Court, Staré Město, 788 32, Czech Republic",50.1617318,16.9473457
755,"Hauck, Vandervort and Hane",France,Marseille,13245 CEDEX 04,922 Elka Point,6,"922 Elka Point, Marseille, 13245 CEDEX 04, France",43.3025742,5.3690743
756,"Pacocha, Davis and Roob",Denmark,København,1360,8807 Center Court,8,"8807 Center Court, København, 1360, Denmark",55.6840484,12.5701344
757,Balistreri-Sipes,Hungary,Tatabánya,2809,9143 Forest Hill,5,"9143 Forest Hill, Tatabánya, 2809, Hungary",47.569246,18.404818
758,Anderson Group,Italy,Torino,10152,9587 Scott Center,6,"9587 Scott Center, Torino, 10152, Italy",45.081045,7.6818322
759,Boyer LLC,Czech Republic,Hluboká nad Vltavou,373 41,82149 Stone Corner Lane,5,"82149 Stone Corner Lane, Hluboká nad Vltavou, 373 41, Czech Republic",49.0522544,14.4342708
760,Paucek-Howell,Slovenia,Dob,1233,431 Declaration Park,6,"431 Declaration Park, Dob, 1233, Slovenia",46.1515226,14.6280662
761,Schmeler Inc,Sweden,Uddevalla,451 32,96 International Street,8,"96 International Street, Uddevalla, 451 32, Sweden",58.3505986,11.9490108
762,"Dooley, Littel and Grady",Czech Republic,Uničov,783 91,43 Bluejay Plaza,5,"43 Bluejay Plaza, Uničov, 783 91, Czech Republic",49.7709133,17.1214423
763,"Kemmer, Lehner and Schowalter",Sweden,Boxholm,590 14,978 Bunting Parkway,8,"978 Bunting Parkway, Boxholm, 590 14, Sweden",58.1970987,15.0537794
764,"Lind, Glover and Crist",France,Yvetot,76194 CEDEX,3230 Forest Crossing,6,"3230 Forest Crossing, Yvetot, 76194 CEDEX, France",49.617779,0.755212
765,"Auer, Reinger and Rutherford",Czech Republic,Katovice,387 11,42010 Roth Park,5,"42010 Roth Park, Katovice, 387 11, Czech Republic",49.273491,13.8303582
766,Kub and Sons,Czech Republic,Sudoměřice,696 66,00 Mallory Street,5,"00 Mallory Street, Sudoměřice, 696 66, Czech Republic",48.878715,17.2335614
768,Ritchie-Braun,Hungary,Szeged,6748,3 Packers Center,5,"3 Packers Center, Szeged, 6748, Hungary",46.2530102,20.1414253
769,Schmeler-Tillman,Sweden,Eslöv,241 91,8 Hauk Point,8,"8 Hauk Point, Eslöv, 241 91, Sweden",38.9708783,-91.1312583
770,"Cummerata, Murphy and Lindgren",France,Paris 13,75243 CEDEX 13,42 Express Place,6,"42 Express Place, Paris 13, 75243 CEDEX 13, France",48.8261675,2.3598969
771,McDermott-Conn,Norway,Trondheim,7047,3 Nancy Crossing,8,"3 Nancy Crossing, Trondheim, 7047, Norway",63.4251464,10.4677043
772,Murphy-Hirthe,Sweden,Karlskrona,371 47,1029 Loeprich Court,8,"1029 Loeprich Court, Karlskrona, 371 47, Sweden",56.1993557,15.6309078
773,Dibbert LLC,Czech Republic,Klášter,582 83,4354 Prairieview Hill,5,"4354 Prairieview Hill, Klášter, 582 83, Czech Republic",49.8098094,15.5297943
774,"Jacobson, Spinka and Gleichner",France,Paris 12,75582 CEDEX 12,676 Crowley Plaza,6,"676 Crowley Plaza, Paris 12, 75582 CEDEX 12, France",48.835194,2.4351431
775,"Flatley, Johnston and O'Hara",Sweden,Trångsund,142 82,48031 Fulton Park,8,"48031 Fulton Park, Trångsund, 142 82, Sweden",59.233333,18.133333
776,Olson-Doyle,Czech Republic,Zásmuky,281 44,4 Golf Course Avenue,5,"4 Golf Course Avenue, Zásmuky, 281 44, Czech Republic",49.954706,15.0305859
777,"Farrell, Tromp and Flatley",Sweden,Göteborg,411 21,79640 Reindahl Way,8,"79640 Reindahl Way, Göteborg, 411 21, Sweden",57.7050333,11.9551054
778,Lebsack-Morar,Sweden,Skinnskatteberg,739 30,46 Starling Parkway,8,"46 Starling Parkway, Skinnskatteberg, 739 30, Sweden",59.83453,15.6905435
780,Mitchell Group,Sweden,Åby,616 32,00411 Carey Place,8,"00411 Carey Place, Åby, 616 32, Sweden",58.6644996,16.181169
781,Becker-Wolf,Czech Republic,Stochov,273 03,3 Monterey Lane,5,"3 Monterey Lane, Stochov, 273 03, Czech Republic",50.1540618,13.9598749
782,Reinger-Kemmer,France,Charenton-le-Pont,94675 CEDEX,2 Nancy Parkway,6,"2 Nancy Parkway, Charenton-le-Pont, 94675 CEDEX, France",48.8193526,2.4162632
783,"Klocko, Haag and Lebsack",Sweden,Stockholm,120 16,65 Melody Hill,8,"65 Melody Hill, Stockholm, 120 16, Sweden",59.3293235,18.0685808
784,"Reinger, Ondricka and Hodkiewicz",Czech Republic,Horní Lideč,756 12,199 Badeau Lane,5,"199 Badeau Lane, Horní Lideč, 756 12, Czech Republic",49.181214,18.0610035
785,"Huels, Krajcik and Ledner",Czech Republic,Pilníkov,542 42,69 Kropf Terrace,5,"69 Kropf Terrace, Pilníkov, 542 42, Czech Republic",50.5324712,15.8202026
786,Pfeffer and Sons,Finland,Köyliö,27860,731 Canary Hill,8,"731 Canary Hill, Köyliö, 27860, Finland",61.0678389,22.5515075
787,Brown-Gorczany,Czech Republic,Buštěhrad,273 43,85403 Scoville Place,5,"85403 Scoville Place, Buštěhrad, 273 43, Czech Republic",50.1559431,14.1889828
789,"Olson, Cremin and Langosh",Sweden,Göteborg,416 80,432 Dunning Plaza,8,"432 Dunning Plaza, Göteborg, 416 80, Sweden",57.7145731,12.0430953
790,Little and Sons,France,Briey,54154 CEDEX,7074 Reindahl Park,6,"7074 Reindahl Park, Briey, 54154 CEDEX, France",48.444464,6.735326
791,Smitham and Sons,France,Issoire,63504 CEDEX,666 Kropf Lane,6,"666 Kropf Lane, Issoire, 63504 CEDEX, France",45.54151,3.248128
793,Abbott-Von,Sweden,Ludvika,771 55,2 Lindbergh Avenue,8,"2 Lindbergh Avenue, Ludvika, 771 55, Sweden",60.1555962,15.2372246
795,Cormier LLC,Norway,Stavanger,4015,937 Manitowish Park,8,"937 Manitowish Park, Stavanger, 4015, Norway",58.9699756,5.7331073
796,Torphy-Schamberger,Norway,Bodø,8015,4 Eastlawn Plaza,8,"4 Eastlawn Plaza, Bodø, 8015, Norway",67.3340943,14.4227656
797,Wolf-Schinner,Italy,Milano,20125,8 Cascade Street,6,"8 Cascade Street, Milano, 20125, Italy",45.4972764,9.203123
798,Bergnaum-Bosco,Norway,Stord,5406,3882 Arizona Crossing,8,"3882 Arizona Crossing, Stord, 5406, Norway",59.7952153,5.5079412
801,Feeney-Hills,Czech Republic,Dýšina,330 02,65264 Morrow Place,5,"65264 Morrow Place, Dýšina, 330 02, Czech Republic",49.7773548,13.4915109
802,Pagac and Sons,Finland,Marttila,21490,8 Manitowish Hill,8,"8 Manitowish Hill, Marttila, 21490, Finland",60.5853689,22.8999019
803,Lueilwitz-Goyette,Czech Republic,Rokytnice nad Jizerou,513 01,14978 Anniversary Parkway,5,"14978 Anniversary Parkway, Rokytnice nad Jizerou, 513 01, Czech Republic",50.7291276,15.4486873
804,Schultz Inc,France,Oyonnax,01117 CEDEX,975 Garrison Lane,6,"975 Garrison Lane, Oyonnax, 01117 CEDEX, France",46.257773,5.655335
805,"Quigley, Torphy and Hills",Czech Republic,Mirotice,364 71,995 Emmet Parkway,5,"995 Emmet Parkway, Mirotice, 364 71, Czech Republic",50.1110411,12.9988101
806,Raynor-Lockman,Finland,Loimaan Kunta,32560,74589 Fisk Plaza,8,"74589 Fisk Plaza, Loimaan Kunta, 32560, Finland",60.8535198,23.0429355
807,"Kuphal, Waelchi and Christiansen",France,Brive-la-Gaillarde,19117 CEDEX,6936 Warbler Plaza,6,"6936 Warbler Plaza, Brive-la-Gaillarde, 19117 CEDEX, France",45.103206,1.460429
808,"Wolf, Ullrich and Schoen",France,Le Teil,07404 CEDEX,9637 Valley Edge Circle,6,"9637 Valley Edge Circle, Le Teil, 07404 CEDEX, France",44.55061,4.683794
809,"Walsh, Bins and Morar",Croatia,Sali,23281,1 Forest Street,6,"1 Forest Street, Sali, 23281, Croatia",43.9239441,15.1668326
810,"Toy, Wolff and Denesik",Croatia,Runović,21261,297 Derek Hill,6,"297 Derek Hill, Runović, 21261, Croatia",43.3765475,17.2311774
812,Larkin Group,Netherlands,Emmen,7824,1695 Sullivan Alley,4,"1695 Sullivan Alley, Emmen, 7824, Netherlands",52.781689,6.9347107
813,Homenick-MacGyver,Sweden,Gävle,801 84,5 Longview Junction,8,"5 Longview Junction, Gävle, 801 84, Sweden",60.6748796,17.1412726
814,"Metz, Mraz and Mohr",Sweden,Västerås,720 16,823 Heffernan Point,8,"823 Heffernan Point, Västerås, 720 16, Sweden",59.6099005,16.5448091
815,"Price, Yundt and Kerluke",Czech Republic,Radnice,789 85,3 Muir Court,5,"3 Muir Court, Radnice, 789 85, Czech Republic",49.7245218,16.8754183
816,Streich-MacGyver,France,Montpellier,34194 CEDEX 5,173 Mcguire Junction,6,"173 Mcguire Junction, Montpellier, 34194 CEDEX 5, France",43.610769,3.876716
817,Kautzer-Hessel,Sweden,Vallentuna,186 96,15279 Crest Line Alley,8,"15279 Crest Line Alley, Vallentuna, 186 96, Sweden",59.6535297,18.3648033
819,Heidenreich-Stracke,Sweden,Piteå,941 22,2993 Upham Hill,8,"2993 Upham Hill, Piteå, 941 22, Sweden",65.316698,21.4800364
820,"Mante, Deckow and Rosenbaum",Czech Republic,Jince,262 23,4364 Cardinal Trail,5,"4364 Cardinal Trail, Jince, 262 23, Czech Republic",49.7862433,13.9786808
821,Cormier Group,Sweden,Nyköping,611 93,3181 Lighthouse Bay Lane,8,"3181 Lighthouse Bay Lane, Nyköping, 611 93, Sweden",58.8213814,16.9259105
822,"Metz, Morar and Streich",France,Haguenau,67504 CEDEX,7287 Morning Center,6,"7287 Morning Center, Haguenau, 67504 CEDEX, France",48.813288,7.79125
823,Rath-Reichel,France,Vallauris,06224 CEDEX,564 Clarendon Court,6,"564 Clarendon Court, Vallauris, 06224 CEDEX, France",43.577244,7.055041
824,Lockman-Little,France,Forbach,57609 CEDEX,4 Anzinger Drive,6,"4 Anzinger Drive, Forbach, 57609 CEDEX, France",49.186515,6.895295
825,"Turcotte, Buckridge and Sauer",Finland,Ruukki,92401,3 Hagan Terrace,8,"3 Hagan Terrace, Ruukki, 92401, Finland",64.6642593,25.099411
827,Howell-Graham,Sweden,Ronneby,372 34,64 Washington Center,8,"64 Washington Center, Ronneby, 372 34, Sweden",56.1929385,15.2667633
828,Kemmer LLC,Finland,Turku,20960,94 Anderson Center,8,"94 Anderson Center, Turku, 20960, Finland",60.3588201,22.2240066
829,"McDermott, Hand and Ruecker",Netherlands,Dordrecht,3309,406 Russell Road,4,"406 Russell Road, Dordrecht, 3309, Netherlands",51.8132979,4.6900929
830,Upton and Sons,Sweden,Åhus,296 81,90230 Scofield Pass,8,"90230 Scofield Pass, Åhus, 296 81, Sweden",55.9250391,14.2979949
831,Wyman-Hackett,Czech Republic,Petrovice u Karviné,735 72,32 Farwell Avenue,5,"32 Farwell Avenue, Petrovice u Karviné, 735 72, Czech Republic",49.8958649,18.5477977
832,Thiel-Nikolaus,Sweden,Svenljunga,512 24,04249 Rockefeller Terrace,8,"04249 Rockefeller Terrace, Svenljunga, 512 24, Sweden",57.4955715,13.1146225
834,Swift-Herzog,France,Fontenay-sous-Bois,94129 CEDEX,30 Iowa Road,6,"30 Iowa Road, Fontenay-sous-Bois, 94129 CEDEX, France",48.851542,2.475907
836,Pagac-Kihn,Netherlands,Beverwijk,1944,01042 Red Cloud Center,4,"01042 Red Cloud Center, Beverwijk, 1944, Netherlands",52.4869842,4.6574468
837,Williamson-Wilderman,Czech Republic,Dobratice,739 51,7 Ruskin Hill,5,"7 Ruskin Hill, Dobratice, 739 51, Czech Republic",49.6603908,18.4922736
838,"Schaden, McGlynn and Spencer",Netherlands,Heemstede,2104,35 Spohn Lane,4,"35 Spohn Lane, Heemstede, 2104, Netherlands",52.3510634,4.6203004
839,O'Conner-Lind,Czech Republic,Hrochův Týnec,538 62,00 Clove Road,5,"00 Clove Road, Hrochův Týnec, 538 62, Czech Republic",49.9594627,15.9105476
840,"Stracke, West and Mante",France,Bonneuil-sur-Marne,94384 CEDEX,3 Waywood Crossing,6,"3 Waywood Crossing, Bonneuil-sur-Marne, 94384 CEDEX, France",48.774755,2.487765
841,"Torphy, Hamill and Davis",Sweden,Helsingborg,252 68,1 2nd Road,8,"1 2nd Road, Helsingborg, 252 68, Sweden",56.0418013,12.7039013
842,Rowe Inc,Sweden,Bålsta,746 40,900 Hollow Ridge Crossing,8,"900 Hollow Ridge Crossing, Bålsta, 746 40, Sweden",59.5782797,17.4879349
843,Rau-Osinski,Lithuania,Akademija (Kaunas),53088,82 West Plaza,8,"82 West Plaza, Akademija (Kaunas), 53088, Lithuania",54.897332,23.8243909
844,Howell and Sons,Sweden,Nora,713 30,49191 Shelley Street,8,"49191 Shelley Street, Nora, 713 30, Sweden",59.5043187,15.0421807
845,"Kuphal, Miller and Watsica",Sweden,Vingåker,643 92,39728 Eggendart Hill,8,"39728 Eggendart Hill, Vingåker, 643 92, Sweden",59.0433753,15.8709394
846,Upton Inc,Croatia,Tužno,42242,87266 Springview Point,6,"87266 Springview Point, Tužno, 42242, Croatia",46.254048,16.2368406
847,Schneider-Wunsch,Sweden,Alvesta,342 80,80 Mockingbird Lane,8,"80 Mockingbird Lane, Alvesta, 342 80, Sweden",56.8992104,14.5560006
848,Schaden Group,Czech Republic,Líně,330 21,6 Ridgeway Center,5,"6 Ridgeway Center, Líně, 330 21, Czech Republic",49.6947284,13.2569393
849,"Zieme, Funk and Towne",France,Bergerac,24111 CEDEX,8 Crownhardt Plaza,6,"8 Crownhardt Plaza, Bergerac, 24111 CEDEX, France",44.852877,0.4818831
850,Bradtke-Pagac,Sweden,Katrineholm,641 36,54 High Crossing Plaza,8,"54 High Crossing Plaza, Katrineholm, 641 36, Sweden",58.9867399,16.1955511
851,"Sanford, Jacobson and Dare",Finland,Lestijärvi,69440,8341 Veith Alley,8,"8341 Veith Alley, Lestijärvi, 69440, Finland",63.5272366,24.6581193
852,Becker-Torp,Poland,Gardawice,44-246,35443 Kenwood Parkway,5,"35443 Kenwood Parkway, Gardawice, 44-246, Poland",50.113349,18.7928003
853,"Waelchi, Bogisich and Kunde",Czech Republic,Kozmice,747 11,80 2nd Circle,5,"80 2nd Circle, Kozmice, 747 11, Czech Republic",49.9127998,18.1558497
854,Hermiston-Wunsch,France,Villejuif,94809 CEDEX,94 Portage Hill,6,"94 Portage Hill, Villejuif, 94809 CEDEX, France",48.792716,2.359279
855,"Raynor, Johnson and Collier",France,Quetigny,21806 CEDEX,4 Badeau Drive,6,"4 Badeau Drive, Quetigny, 21806 CEDEX, France",47.312494,5.117044
856,Johns-Douglas,Poland,Dubiecko,37-750,6 Ilene Pass,5,"6 Ilene Pass, Dubiecko, 37-750, Poland",49.8277572,22.3927749
857,"Cummerata, Schroeder and Paucek",Poland,Piła,64-970,20438 Ryan Park,5,"20438 Ryan Park, Piła, 64-970, Poland",53.2752955,16.7976283
858,Lueilwitz-Langworth,Poland,Leśnica,47-150,5110 Stone Corner Road,5,"5110 Stone Corner Road, Leśnica, 47-150, Poland",50.4305778,18.1872243
859,Bartell-Bayer,France,Courtaboeuf,91959 CEDEX,29 La Follette Way,6,"29 La Follette Way, Courtaboeuf, 91959 CEDEX, France",46.227638,2.213749
860,Greenfelder Inc,Sweden,Strängnäs,645 84,53423 Northland Parkway,8,"53423 Northland Parkway, Strängnäs, 645 84, Sweden",59.3774523,17.0321193
861,"Reynolds, Larson and Kozey",Portugal,Porto Alto,2135-027,5889 Sachs Hill,6,"5889 Sachs Hill, Porto Alto, 2135-027, Portugal",38.919391,-8.8779873
862,Kautzer-McGlynn,Hungary,Budapest,1024,3 Ruskin Place,5,"3 Ruskin Place, Budapest, 1024, Hungary",47.497912,19.040235
864,Reichert Group,Slovenia,Lovrenc na Pohorju,2344,63 Pankratz Junction,6,"63 Pankratz Junction, Lovrenc na Pohorju, 2344, Slovenia",46.5402775,15.3884817
865,Harber-Kling,Czech Republic,Ratíškovice,696 02,8416 Darwin Pass,5,"8416 Darwin Pass, Ratíškovice, 696 02, Czech Republic",48.9200144,17.1656129
866,Bosco-Bergnaum,France,Paris 10,75485 CEDEX 10,80108 Sundown Crossing,6,"80108 Sundown Crossing, Paris 10, 75485 CEDEX 10, France",48.8785238,2.3541085
867,Predovic Group,France,Chilly-Mazarin,91384 CEDEX,914 Dixon Avenue,6,"914 Dixon Avenue, Chilly-Mazarin, 91384 CEDEX, France",48.705134,2.310271
868,"Veum, Ullrich and Quigley",Czech Republic,Nové Město pod Smrkem,463 65,2 Dapin Avenue,5,"2 Dapin Avenue, Nové Město pod Smrkem, 463 65, Czech Republic",50.9249111,15.2294388
869,"Leannon, Lakin and Bogisich",Netherlands,Eindhoven,5629,62801 Melody Plaza,4,"62801 Melody Plaza, Eindhoven, 5629, Netherlands",51.4231423,5.4622897
870,Fritsch LLC,Spain,Sevilla,41020,6 Melvin Alley,6,"6 Melvin Alley, Sevilla, 41020, Spain",37.4212157,-5.9251211
871,Wunsch Group,France,Orléans,45933 CEDEX 9,56 Lerdahl Road,6,"56 Lerdahl Road, Orléans, 45933 CEDEX 9, France",47.9032335,1.9085203
872,Schmeler Group,Norway,Oslo,264,19 Lerdahl Point,8,"19 Lerdahl Point, Oslo, 264, Norway",59.9162711,10.7067713
874,Kub LLC,Sweden,Stockholm,117 97,148 Di Loreto Center,8,"148 Di Loreto Center, Stockholm, 117 97, Sweden",59.3293235,18.0685808
875,Kuvalis-Cruickshank,Portugal,Seixezelo,4415-928,47 Laurel Terrace,6,"47 Laurel Terrace, Seixezelo, 4415-928, Portugal",41.0353649,-8.5562534
876,"Aufderhar, McLaughlin and Ryan",France,Quimper,29551 CEDEX 9,2 John Wall Park,6,"2 John Wall Park, Quimper, 29551 CEDEX 9, France",47.9976492,-4.0973449
877,Larson-Morissette,Lithuania,Venta,85019,5 Texas Hill,8,"5 Texas Hill, Venta, 85019, Lithuania",31.9685988,-99.9018131
878,"Funk, Wolff and Hahn",Spain,Getafe,28904,00582 Scofield Alley,6,"00582 Scofield Alley, Getafe, 28904, Spain",40.3111887,-3.7371617
880,Kovacek Group,Portugal,Bairro de Santo António,2765-133,8 School Point,6,"8 School Point, Bairro de Santo António, 2765-133, Portugal",38.7221402,-9.4087661
881,"Carroll, Durgan and Leuschke",Sweden,Skänninge,596 92,96007 Rusk Lane,8,"96007 Rusk Lane, Skänninge, 596 92, Sweden",58.41279,15.10314
883,Farrell-Grady,Spain,Almeria,4070,8 Sunnyside Court,6,"8 Sunnyside Court, Almeria, 4070, Spain",36.834047,-2.4637136
884,Towne Inc,Portugal,Vimieiro,4705-656,07 Katie Court,6,"07 Katie Court, Vimieiro, 4705-656, Portugal",41.5122699,-8.4650216
885,Donnelly Inc,Sweden,Gävle,802 66,73818 Huxley Trail,8,"73818 Huxley Trail, Gävle, 802 66, Sweden",60.6704237,17.1389487
886,Wisozk-Schuster,France,Villejuif,94809 CEDEX,433 Waywood Drive,6,"433 Waywood Drive, Villejuif, 94809 CEDEX, France",48.792716,2.359279
887,Paucek-Gibson,Croatia,Žrnovnica,21251,8063 Eggendart Way,6,"8063 Eggendart Way, Žrnovnica, 21251, Croatia",43.5295279,16.5937658
888,Muller-Lebsack,Sweden,Storuman,923 98,0 Farwell Crossing,8,"0 Farwell Crossing, Storuman, 923 98, Sweden",65.0081559,17.0061406
889,"Kertzmann, Padberg and Goldner",Sweden,Uppsala,752 26,49 Clemons Street,8,"49 Clemons Street, Uppsala, 752 26, Sweden",59.8629993,17.620683
890,"Heathcote, Fahey and Beier",Croatia,Vrbovec,10340,2 Arizona Parkway,6,"2 Arizona Parkway, Vrbovec, 10340, Croatia",45.8839523,16.416766
891,Bruen-Schimmel,Sweden,Vikbolandet,610 25,50661 Goodland Way,8,"50661 Goodland Way, Vikbolandet, 610 25, Sweden",58.5333333,16.6666667
892,"Murray, Windler and Bahringer",Czech Republic,Lipník nad Bečvou,757 01,0322 Commercial Lane,5,"0322 Commercial Lane, Lipník nad Bečvou, 757 01, Czech Republic",49.526732,17.5866432
893,Hudson Group,Portugal,Marteleira,2530-342,8 Thierer Drive,6,"8 Thierer Drive, Marteleira, 2530-342, Portugal",39.2126147,-9.2845234
894,Green-Kuphal,Lithuania,Kelmė,86001,0495 Hintze Circle,8,"0495 Hintze Circle, Kelmė, 86001, Lithuania",55.6299189,22.9439299
895,"Dickinson, Grady and Marks",Netherlands,Hengelo,7554,106 Elka Park,4,"106 Elka Park, Hengelo, 7554, Netherlands",52.2574121,6.7927725
897,Christiansen and Sons,Sweden,Kista,164 35,670 Onsgard Drive,8,"670 Onsgard Drive, Kista, 164 35, Sweden",59.4075977,17.9282806
898,Bogisich-Brown,Sweden,Borås,504 50,4 Hoepker Circle,8,"4 Hoepker Circle, Borås, 504 50, Sweden",57.7106249,12.9533224
899,Swaniawski-Franecki,Portugal,Zambujeira,2530-327,419 Towne Plaza,6,"419 Towne Plaza, Zambujeira, 2530-327, Portugal",39.2682914,-9.3120098
900,"Schneider, Kovacek and Baumbach",Sweden,Trollhättan,461 42,4 Old Gate Junction,8,"4 Old Gate Junction, Trollhättan, 461 42, Sweden",58.284686,12.3260336
901,"Beatty, Harber and Bode",Finland,Perho,69951,8861 Chinook Trail,8,"8861 Chinook Trail, Perho, 69951, Finland",63.21465,24.4178651
902,Cartwright-Kutch,France,Paris 03,75151 CEDEX 03,2 Colorado Terrace,6,"2 Colorado Terrace, Paris 03, 75151 CEDEX 03, France",48.8291082,2.3793229
904,"Effertz, Nader and Nitzsche",Spain,Lleida,25005,01 Iowa Lane,6,"01 Iowa Lane, Lleida, 25005, Spain",41.6177221,0.6200206
905,Hermann LLC,France,Wasquehal,59449 CEDEX,746 Northland Circle,6,"746 Northland Circle, Wasquehal, 59449 CEDEX, France",50.669276,3.130782
906,King Group,Portugal,Avelinha,3505-125,38 Merry Alley,6,"38 Merry Alley, Avelinha, 3505-125, Portugal",40.7363895,-7.8200663
907,"Cronin, Christiansen and Ledner",Portugal,Peras Ruivas,2435-585,7528 Twin Pines Drive,6,"7528 Twin Pines Drive, Peras Ruivas, 2435-585, Portugal",39.6538177,-8.5430728
908,Paucek-Schuster,Portugal,Carregado,2580-466,75 Sugar Way,6,"75 Sugar Way, Carregado, 2580-466, Portugal",39.0226889,-8.9769208
909,"Koepp, Pollich and Koss",Portugal,Santa Cruz do Bispo,4455-794,819 Namekagon Drive,6,"819 Namekagon Drive, Santa Cruz do Bispo, 4455-794, Portugal",41.2169163,-8.6759571
910,Sawayn and Sons,Slovenia,Morje,2314,27 Reindahl Street,6,"27 Reindahl Street, Morje, 2314, Slovenia",46.4302629,15.6006263
911,Cronin-Schmitt,Croatia,Kraljevica,51262,3 Blaine Avenue,6,"3 Blaine Avenue, Kraljevica, 51262, Croatia",45.2646668,14.5795071
912,"Hegmann, Abshire and Quitzon",France,Arles,13637 CEDEX,5502 Lawn Parkway,6,"5502 Lawn Parkway, Arles, 13637 CEDEX, France",43.676647,4.6277769
